Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757893738,200,,Aggregated,58.500000,0.000000,29,40,53,68,130,200,260,310,400,440,440,4391,0,29,53.265318446774636,4.1357999871252105,443.44649999402463,11770.341152357094
1757893739,200,,Aggregated,59.100000,0.000000,29,40,52,66,130,200,260,310,400,440,440,4454,0,29,52.92204833852905,4.1357999871252105,443.44649999402463,11750.217557251908
1757893740,200,,Aggregated,59.700000,0.000000,29,39,51,64,130,190,260,310,400,440,440,4516,0,29,52.60188788747232,4.1357999871252105,443.44649999402463,11740.583923826394
1757893741,200,,Aggregated,61.600000,0.000000,29,39,51,64,130,190,260,310,400,440,440,4568,0,29,52.288160157577025,4.1357999871252105,443.44649999402463,11722.530210157618
1757893742,200,,Aggregated,60.200000,0.000000,29,39,51,64,130,190,260,310,400,440,440,4628,0,29,52.16810399735956,4.1357999871252105,443.44649999402463,11720.939714779603
1757893743,200,,Aggregated,58.900000,0.000000,29,39,50,63,130,190,260,310,400,440,440,4693,0,29,51.88977602809576,4.1357999871252105,443.44649999402463,11693.252716812274
1757893744,200,,Aggregated,59.600000,0.000000,29,39,50,63,120,190,250,310,400,440,440,4750,0,29,51.7025898526098,4.1357999871252105,443.44649999402463,11670.329684210526
1757893745,200,,Aggregated,60.200000,0.000000,29,39,50,63,120,190,250,310,400,440,440,4808,0,29,51.55678244590794,4.1357999871252105,443.44649999402463,11631.149958402662
1757893746,200,,Aggregated,59.300000,0.000000,30,40,51,63,120,190,250,310,400,440,440,4873,0,30,51.46919534166094,4.1357999871252105,443.44649999402463,11639.875025651549
1757893747,200,,Aggregated,57.900000,0.000000,30,40,50,63,120,190,250,310,400,440,440,4928,0,30,51.31710760955294,4.1357999871252105,443.44649999402463,11617.76461038961
